value,count,colorValue,tags
apache, 1309,4.160427807486631,[('apache': 1309); ('tomcat': 258); ('eclipse': 92); ('android': 86); ('apache-poi': 77); ('hadoop': 67); ('excel': 65); ('http': 60); ('web-services': 58); ('maven': 57); ('servlets': 40); ('spring': 40); ('jsp': 36); ('ssl': 32); ('jboss': 28); ('php': 28); ('rest': 24); ('xml': 23); ('java-ee': 23); ('ant': 20); ('json': 16); ('linux': 16); ('netbeans': 15); ('mysql': 14); ('spring-mvc': 13); ('soap': 13); ('logging': 12); ('struts2': 9); ('hibernate': 9); ('jersey': 8); ('intellij-idea': 8); ('jdbc': 7); ('file': 7); ('jar': 7); ('windows': 7); ('javascript': 6); ('gwt': 6); ('sockets': 6); ('swing': 6); ('multithreading': 5); ('exception': 5); ('spring-security': 5); ('regex': 5); ('jpa': 4); ('performance': 4); ('parsing': 3); ('scala': 3); ('database': 3); ('image': 3); ('jsf': 3); ('arrays': 2); ('string': 2); ('html': 2); ('jaxb': 2); ('c++': 2); ('class': 2); ('applet': 2); ('c#': 2); ('junit': 2); ('mongodb': 1); ('oracle': 1); ('gradle': 1); ('algorithm': 1); ('loops': 1); ('jpanel': 1); ('selenium': 1); ('sql': 1); ('selenium-webdriver': 1); ('serialization': 1); ('jvm': 1); ('jquery': 1); ('encryption': 1); ('jframe': 1); ('concurrency': 1); ('unit-testing': 1); ('sorting': 1); ('date': 1); ('google-app-engine': 1)]
jsf, 1280,3.9953125,[('jsf': 1280); ('spring': 98); ('java-ee': 84); ('javascript': 59); ('hibernate': 56); ('eclipse': 53); ('tomcat': 46); ('jboss': 40); ('jpa': 37); ('maven': 34); ('html': 34); ('jsp': 31); ('servlets': 25); ('mysql': 24); ('jquery': 16); ('netbeans': 11); ('spring-security': 10); ('xml': 9); ('spring-mvc': 9); ('sql': 8); ('intellij-idea': 7); ('excel': 6); ('exception': 6); ('oracle': 5); ('web-services': 5); ('google-app-engine': 5); ('json': 4); ('linux': 4); ('methods': 3); ('multithreading': 3); ('arraylist': 3); ('http': 3); ('apache-poi': 3); ('jdbc': 3); ('database': 3); ('nullpointerexception': 3); ('user-interface': 3); ('regex': 3); ('date': 3); ('apache': 3); ('unit-testing': 2); ('gwt': 2); ('android': 2); ('class': 2); ('logging': 2); ('applet': 2); ('junit': 2); ('performance': 2); ('java-8': 2); ('jersey': 1); ('sqlite': 1); ('sockets': 1); ('php': 1); ('object': 1); ('ssl': 1); ('c#': 1); ('file': 1); ('jar': 1); ('swing': 1); ('rest': 1); ('selenium': 1); ('collections': 1); ('encryption': 1); ('image': 1); ('string': 1); ('sorting': 1); ('generics': 1); ('list': 1); ('jvm': 1)]
jaxb, 1275,3.9592156862745096,[('jaxb': 1275); ('xml': 699); ('web-services': 101); ('json': 69); ('spring': 53); ('jersey': 47); ('rest': 46); ('soap': 45); ('maven': 42); ('jackson': 24); ('eclipse': 18); ('hibernate': 16); ('jpa': 15); ('java-ee': 15); ('inheritance': 15); ('serialization': 12); ('spring-mvc': 9); ('ant': 9); ('jboss': 6); ('android': 6); ('generics': 6); ('arrays': 4); ('jar': 4); ('swing': 4); ('java-8': 4); ('parsing': 3); ('html': 3); ('tomcat': 3); ('gradle': 3); ('javafx': 3); ('c#': 3); ('nullpointerexception': 3); ('collections': 3); ('date': 3); ('list': 3); ('arraylist': 2); ('object': 2); ('linux': 2); ('exception': 2); ('file': 2); ('google-app-engine': 2); ('apache': 2); ('intellij-idea': 1); ('jtable': 1); ('string': 1); ('oop': 1); ('oracle': 1); ('struts2': 1); ('netbeans': 1); ('jdbc': 1); ('servlets': 1); ('logging': 1); ('hadoop': 1); ('jvm': 1); ('database': 1); ('performance': 1); ('mysql': 1); ('user-interface': 1); ('hashmap': 1); ('swt': 1); ('unit-testing': 1); ('multithreading': 1)]
oracle, 1271,4.020456333595594,[('oracle': 1271); ('sql': 269); ('jdbc': 251); ('hibernate': 204); ('spring': 92); ('jpa': 73); ('database': 61); ('jsp': 32); ('eclipse': 28); ('mysql': 23); ('java-ee': 20); ('date': 20); ('swing': 19); ('jboss': 16); ('tomcat': 16); ('servlets': 16); ('web-services': 16); ('xml': 13); ('linux': 13); ('multithreading': 12); ('spring-mvc': 12); ('netbeans': 12); ('maven': 10); ('performance': 10); ('android': 9); ('soap': 8); ('javascript': 7); ('exception': 7); ('arrays': 6); ('excel': 6); ('jar': 6); ('string': 6); ('sockets': 5); ('nullpointerexception': 5); ('jsf': 5); ('rest': 5); ('json': 4); ('javafx': 4); ('arraylist': 4); ('windows': 4); ('jvm': 4); ('regex': 4); ('struts2': 3); ('ssl': 3); ('junit': 3); ('concurrency': 3); ('intellij-idea': 2); ('sqlite': 2); ('jtable': 2); ('html': 2); ('java-8': 2); ('ant': 2); ('logging': 2); ('parsing': 2); ('image': 2); ('sorting': 2); ('mongodb': 1); ('methods': 1); ('gradle': 1); ('oop': 1); ('swt': 1); ('object': 1); ('serialization': 1); ('applet': 1); ('c#': 1); ('hadoop': 1); ('encryption': 1); ('user-interface': 1); ('jaxb': 1); ('collections': 1); ('file': 1); ('spring-security': 1); ('generics': 1); ('google-app-engine': 1); ('apache': 1)]
image, 1268,4.160094637223975,[('image': 1268); ('swing': 243); ('android': 234); ('eclipse': 41); ('jframe': 33); ('jpanel': 30); ('jsp': 27); ('html': 26); ('user-interface': 25); ('javafx': 24); ('jar': 24); ('applet': 23); ('file': 21); ('servlets': 17); ('arrays': 15); ('netbeans': 13); ('json': 12); ('javascript': 11); ('spring': 10); ('apache-poi': 9); ('swt': 9); ('multithreading': 8); ('performance': 8); ('nullpointerexception': 8); ('listview': 7); ('jtable': 7); ('class': 7); ('algorithm': 7); ('arraylist': 7); ('xml': 7); ('jquery': 7); ('mysql': 7); ('tomcat': 6); ('sockets': 6); ('spring-mvc': 6); ('database': 6); ('google-app-engine': 6); ('loops': 5); ('php': 5); ('libgdx': 5); ('methods': 4); ('excel': 4); ('jdbc': 4); ('sql': 4); ('android-layout': 4); ('sqlite': 4); ('struts2': 3); ('gwt': 3); ('c++': 3); ('string': 3); ('apache': 3); ('rest': 2); ('maven': 2); ('oracle': 2); ('exception': 2); ('scala': 2); ('selenium': 2); ('c#': 2); ('web-services': 2); ('parsing': 2); ('android-activity': 2); ('intellij-idea': 2); ('list': 2); ('jersey': 1); ('jsf': 1); ('jackson': 1); ('object': 1); ('linux': 1); ('ssl': 1); ('soap': 1); ('windows': 1); ('serialization': 1); ('logging': 1); ('junit': 1); ('hibernate': 1); ('android-fragments': 1); ('http': 1); ('java-8': 1)]
performance, 1263,4.040380047505939,[('performance': 1263); ('android': 147); ('multithreading': 82); ('arrays': 46); ('algorithm': 43); ('jvm': 39); ('string': 34); ('arraylist': 31); ('hibernate': 28); ('swing': 26); ('spring': 23); ('mysql': 23); ('java-8': 20); ('hashmap': 18); ('tomcat': 18); ('collections': 18); ('sorting': 18); ('java-ee': 18); ('jpa': 17); ('sql': 16); ('database': 16); ('loops': 15); ('jdbc': 15); ('list': 15); ('web-services': 14); ('regex': 14); ('scala': 13); ('concurrency': 13); ('linux': 11); ('oracle': 10); ('javafx': 9); ('serialization': 9); ('mongodb': 9); ('c++': 9); ('eclipse': 8); ('xml': 8); ('libgdx': 8); ('methods': 8); ('sqlite': 8); ('image': 8); ('oop': 7); ('servlets': 7); ('android-layout': 7); ('hadoop': 7); ('spring-mvc': 6); ('file': 6); ('http': 6); ('javascript': 5); ('object': 5); ('user-interface': 5); ('intellij-idea': 5); ('rest': 5); ('windows': 5); ('json': 5); ('android-activity': 5); ('netbeans': 4); ('c#': 4); ('apache': 4); ('class': 4); ('php': 4); ('logging': 4); ('google-app-engine': 4); ('sockets': 3); ('jsp': 3); ('jboss': 3); ('gwt': 3); ('encryption': 3); ('android-fragments': 3); ('jsf': 2); ('apache-poi': 2); ('ssl': 2); ('parsing': 2); ('listview': 2); ('maven': 2); ('exception': 2); ('jar': 2); ('soap': 2); ('junit': 2); ('date': 1); ('html': 1); ('jaxb': 1); ('jackson': 1); ('selenium-webdriver': 1); ('selenium': 1); ('excel': 1); ('applet': 1); ('jquery': 1); ('unit-testing': 1)]
jtable, 1261,4.168913560666138,[('jtable': 1261); ('swing': 1078); ('mysql': 55); ('netbeans': 45); ('sql': 33); ('user-interface': 33); ('jdbc': 32); ('database': 32); ('sorting': 26); ('jframe': 21); ('arraylist': 20); ('jpanel': 18); ('arrays': 16); ('string': 10); ('excel': 9); ('eclipse': 8); ('image': 7); ('hashmap': 6); ('nullpointerexception': 6); ('html': 5); ('serialization': 5); ('applet': 5); ('file': 5); ('date': 5); ('multithreading': 4); ('exception': 4); ('xml': 3); ('loops': 3); ('object': 3); ('hibernate': 3); ('list': 3); ('rest': 2); ('javascript': 2); ('json': 2); ('oracle': 2); ('jsp': 2); ('sqlite': 2); ('regex': 2); ('mongodb': 1); ('intellij-idea': 1); ('parsing': 1); ('methods': 1); ('algorithm': 1); ('http': 1); ('apache-poi': 1); ('jaxb': 1); ('jpa': 1); ('scala': 1); ('class': 1); ('jvm': 1); ('concurrency': 1); ('oop': 1); ('generics': 1)]
linux, 1259,4.046862589356632,[('linux': 1259); ('eclipse': 86); ('tomcat': 83); ('windows': 70); ('android': 49); ('swing': 36); ('maven': 31); ('jvm': 25); ('jar': 24); ('hadoop': 24); ('multithreading': 22); ('sockets': 20); ('mysql': 20); ('javafx': 19); ('c++': 18); ('jboss': 16); ('apache': 16); ('swt': 15); ('oracle': 13); ('netbeans': 13); ('jdbc': 13); ('servlets': 13); ('file': 12); ('performance': 11); ('php': 10); ('spring': 10); ('ant': 9); ('java-ee': 9); ('gradle': 8); ('scala': 7); ('exception': 6); ('applet': 6); ('hibernate': 6); ('jersey': 5); ('sqlite': 5); ('ssl': 5); ('java-8': 5); ('intellij-idea': 4); ('xml': 4); ('date': 4); ('web-services': 4); ('libgdx': 4); ('user-interface': 4); ('jsf': 4); ('javascript': 3); ('class': 3); ('spring-mvc': 3); ('c#': 3); ('selenium-webdriver': 3); ('logging': 3); ('database': 3); ('unit-testing': 2); ('selenium': 2); ('jaxb': 2); ('sql': 2); ('soap': 2); ('junit': 2); ('jsp': 2); ('encryption': 2); ('concurrency': 2); ('jframe': 2); ('struts2': 2); ('arraylist': 1); ('apache-poi': 1); ('json': 1); ('jquery': 1); ('nullpointerexception': 1); ('image': 1); ('spring-security': 1); ('google-app-engine': 1); ('list': 1); ('rest': 1)]
methods, 1222,3.842062193126023,[('methods': 1222); ('arrays': 199); ('class': 157); ('object': 66); ('string': 59); ('android': 58); ('arraylist': 50); ('loops': 32); ('eclipse': 30); ('swing': 28); ('oop': 23); ('inheritance': 20); ('generics': 18); ('user-interface': 16); ('list': 14); ('jframe': 10); ('multithreading': 10); ('exception': 9); ('file': 9); ('sorting': 8); ('performance': 8); ('hashmap': 5); ('collections': 5); ('nullpointerexception': 5); ('intellij-idea': 4); ('algorithm': 4); ('sql': 4); ('applet': 4); ('parsing': 4); ('image': 4); ('jsf': 3); ('javafx': 3); ('xml': 3); ('jpanel': 3); ('netbeans': 3); ('junit': 3); ('database': 3); ('spring': 3); ('html': 2); ('http': 2); ('rest': 2); ('encryption': 2); ('jvm': 2); ('hibernate': 2); ('jersey': 1); ('swt': 1); ('jtable': 1); ('javascript': 1); ('oracle': 1); ('sqlite': 1); ('php': 1); ('maven': 1); ('c++': 1); ('jdbc': 1); ('servlets': 1); ('jar': 1); ('web-services': 1); ('jsp': 1); ('libgdx': 1); ('android-fragments': 1); ('android-activity': 1); ('unit-testing': 1); ('java-ee': 1); ('regex': 1); ('google-app-engine': 1)]
applet, 1210,3.759504132231405,[('applet': 1210); ('swing': 130); ('html': 79); ('javascript': 70); ('eclipse': 57); ('jar': 43); ('netbeans': 24); ('image': 23); ('jsp': 17); ('ssl': 16); ('nullpointerexception': 16); ('multithreading': 14); ('servlets': 14); ('mysql': 14); ('jframe': 12); ('sockets': 10); ('file': 10); ('java-8': 10); ('class': 9); ('tomcat': 9); ('jvm': 9); ('user-interface': 9); ('arrays': 8); ('php': 8); ('jdbc': 8); ('windows': 8); ('maven': 8); ('intellij-idea': 7); ('jpanel': 7); ('javafx': 6); ('linux': 6); ('android': 6); ('jtable': 5); ('c#': 5); ('exception': 5); ('java-ee': 5); ('methods': 4); ('gwt': 4); ('loops': 4); ('web-services': 4); ('object': 3); ('sql': 3); ('logging': 3); ('jquery': 3); ('database': 3); ('string': 3); ('libgdx': 3); ('rest': 2); ('json': 2); ('selenium': 2); ('jsf': 2); ('serialization': 2); ('encryption': 2); ('spring': 2); ('date': 2); ('inheritance': 2); ('google-app-engine': 2); ('list': 2); ('apache': 2); ('jboss': 1); ('oracle': 1); ('gradle': 1); ('algorithm': 1); ('arraylist': 1); ('xml': 1); ('sqlite': 1); ('spring-mvc': 1); ('selenium-webdriver': 1); ('performance': 1); ('oop': 1); ('regex': 1)]
sqlite, 1165,3.9416309012875534,[('sqlite': 1165); ('android': 859); ('database': 183); ('sql': 135); ('jdbc': 69); ('eclipse': 55); ('listview': 40); ('mysql': 27); ('arraylist': 19); ('netbeans': 17); ('nullpointerexception': 17); ('multithreading': 16); ('swing': 16); ('xml': 15); ('json': 14); ('android-fragments': 14); ('jar': 10); ('exception': 9); ('date': 9); ('performance': 8); ('spring': 7); ('hibernate': 7); ('string': 7); ('android-activity': 6); ('arrays': 5); ('hashmap': 5); ('linux': 5); ('jsp': 5); ('class': 4); ('jpa': 4); ('junit': 4); ('image': 4); ('maven': 3); ('tomcat': 3); ('servlets': 3); ('excel': 3); ('encryption': 3); ('jtable': 2); ('unit-testing': 2); ('oracle': 2); ('oop': 2); ('php': 2); ('object': 2); ('serialization': 2); ('android-layout': 2); ('sorting': 2); ('regex': 2); ('methods': 1); ('jboss': 1); ('html': 1); ('javascript': 1); ('gradle': 1); ('algorithm': 1); ('javafx': 1); ('gwt': 1); ('http': 1); ('intellij-idea': 1); ('sockets': 1); ('apache-poi': 1); ('logging': 1); ('applet': 1); ('c#': 1); ('hadoop': 1); ('web-services': 1); ('concurrency': 1); ('parsing': 1); ('jframe': 1); ('file': 1); ('java-ee': 1); ('generics': 1); ('jsf': 1); ('libgdx': 1); ('google-app-engine': 1); ('rest': 1)]
spring-security, 1129,4.16651904340124,[('spring-security': 1129); ('spring': 839); ('spring-mvc': 425); ('hibernate': 42); ('rest': 37); ('java-ee': 34); ('tomcat': 26); ('xml': 22); ('jsp': 22); ('maven': 16); ('struts2': 11); ('jsf': 10); ('jersey': 8); ('jpa': 8); ('servlets': 7); ('web-services': 7); ('javascript': 6); ('mysql': 6); ('gwt': 5); ('regex': 5); ('apache': 5); ('mongodb': 4); ('http': 4); ('android': 4); ('jquery': 4); ('jboss': 3); ('json': 3); ('eclipse': 3); ('ssl': 3); ('google-app-engine': 3); ('html': 2); ('exception': 2); ('jdbc': 2); ('logging': 2); ('junit': 2); ('encryption': 2); ('concurrency': 2); ('excel': 1); ('multithreading': 1); ('oracle': 1); ('javafx': 1); ('intellij-idea': 1); ('swt': 1); ('scala': 1); ('linux': 1); ('selenium': 1); ('serialization': 1); ('apache-poi': 1); ('selenium-webdriver': 1); ('soap': 1); ('ant': 1); ('database': 1); ('unit-testing': 1)]
selenium-webdriver, 1129,3.704162976085031,[('selenium-webdriver': 1129); ('selenium': 594); ('javascript': 58); ('eclipse': 47); ('html': 45); ('maven': 26); ('junit': 23); ('excel': 18); ('jquery': 11); ('apache-poi': 10); ('android': 9); ('exception': 9); ('jar': 7); ('xml': 6); ('ant': 6); ('c#': 5); ('intellij-idea': 4); ('unit-testing': 4); ('arrays': 4); ('windows': 4); ('multithreading': 3); ('arraylist': 3); ('loops': 3); ('linux': 3); ('swing': 3); ('http': 2); ('regex': 2); ('servlets': 2); ('spring': 2); ('string': 2); ('java-ee': 2); ('date': 2); ('list': 2); ('parsing': 1); ('jboss': 1); ('json': 1); ('gradle': 1); ('algorithm': 1); ('gwt': 1); ('php': 1); ('spring-mvc': 1); ('rest': 1); ('logging': 1); ('applet': 1); ('hadoop': 1); ('performance': 1); ('nullpointerexception': 1); ('encryption': 1); ('user-interface': 1); ('spring-security': 1); ('google-app-engine': 1); ('apache': 1)]
jpanel, 1128,4.3953900709219855,[('jpanel': 1128); ('swing': 930); ('jframe': 287); ('user-interface': 88); ('image': 30); ('netbeans': 26); ('jtable': 18); ('arrays': 17); ('multithreading': 10); ('arraylist': 10); ('eclipse': 8); ('applet': 7); ('class': 6); ('nullpointerexception': 6); ('loops': 5); ('object': 5); ('oop': 4); ('methods': 3); ('mysql': 2); ('intellij-idea': 2); ('string': 2); ('file': 2); ('list': 2); ('jar': 1); ('windows': 1); ('junit': 1); ('html': 1); ('javascript': 1); ('java-ee': 1); ('serialization': 1); ('excel': 1); ('sorting': 1); ('scala': 1); ('exception': 1); ('inheritance': 1); ('libgdx': 1); ('apache': 1)]
object, 1128,3.902482269503546,[('object': 1128); ('arrays': 216); ('class': 150); ('arraylist': 98); ('android': 71); ('methods': 66); ('oop': 60); ('string': 40); ('list': 37); ('swing': 30); ('inheritance': 26); ('serialization': 20); ('nullpointerexception': 19); ('multithreading': 14); ('sorting': 13); ('loops': 13); ('json': 12); ('file': 12); ('eclipse': 11); ('generics': 10); ('xml': 8); ('collections': 8); ('hashmap': 8); ('sockets': 7); ('libgdx': 7); ('user-interface': 7); ('jframe': 7); ('hibernate': 7); ('exception': 6); ('netbeans': 6); ('sql': 6); ('jvm': 6); ('jpanel': 5); ('c++': 5); ('jsp': 5); ('performance': 5); ('mysql': 5); ('jackson': 4); ('jtable': 3); ('rest': 3); ('parsing': 3); ('applet': 3); ('c#': 3); ('listview': 2); ('html': 2); ('sqlite': 2); ('php': 2); ('jdbc': 2); ('servlets': 2); ('jaxb': 2); ('junit': 2); ('web-services': 2); ('database': 2); ('spring': 2); ('android-activity': 2); ('java-ee': 2); ('regex': 2); ('unit-testing': 1); ('swt': 1); ('jsf': 1); ('javascript': 1); ('oracle': 1); ('algorithm': 1); ('scala': 1); ('spring-mvc': 1); ('jar': 1); ('jpa': 1); ('encryption': 1); ('android-fragments': 1); ('mongodb': 1); ('image': 1)]
loops, 1112,3.7095323741007196,[('loops': 1112); ('arrays': 150); ('android': 49); ('arraylist': 42); ('string': 41); ('swing': 38); ('methods': 32); ('list': 25); ('multithreading': 23); ('eclipse': 23); ('file': 16); ('algorithm': 15); ('performance': 15); ('object': 13); ('user-interface': 13); ('hashmap': 11); ('nullpointerexception': 10); ('exception': 9); ('class': 5); ('sorting': 5); ('jpanel': 5); ('netbeans': 5); ('sql': 5); ('image': 5); ('oop': 5); ('regex': 5); ('xml': 4); ('sockets': 4); ('applet': 4); ('collections': 4); ('jsp': 4); ('jtable': 3); ('javascript': 3); ('selenium-webdriver': 3); ('database': 3); ('spring': 3); ('excel': 3); ('date': 3); ('mongodb': 2); ('html': 2); ('json': 2); ('apache-poi': 2); ('scala': 2); ('selenium': 2); ('c++': 2); ('encryption': 2); ('mysql': 2); ('jframe': 2); ('java-ee': 2); ('jpa': 1); ('c#': 1); ('javafx': 1); ('gwt': 1); ('jdbc': 1); ('servlets': 1); ('jar': 1); ('soap': 1); ('ant': 1); ('jquery': 1); ('libgdx': 1); ('concurrency': 1); ('java-8': 1); ('hibernate': 1); ('apache': 1)]
jersey, 1101,4.1952770208901,[('jersey': 1101); ('rest': 417); ('json': 156); ('web-services': 114); ('tomcat': 64); ('maven': 62); ('spring': 59); ('jackson': 52); ('jaxb': 47); ('servlets': 36); ('java-ee': 27); ('http': 21); ('eclipse': 20); ('xml': 20); ('hibernate': 19); ('junit': 15); ('spring-mvc': 10); ('jpa': 9); ('android': 9); ('google-app-engine': 9); ('jquery': 8); ('mysql': 8); ('spring-security': 8); ('apache': 8); ('javascript': 7); ('serialization': 7); ('jsp': 6); ('unit-testing': 6); ('jboss': 5); ('linux': 5); ('exception': 5); ('multithreading': 4); ('ssl': 4); ('generics': 4); ('gradle': 3); ('intellij-idea': 3); ('file': 3); ('mongodb': 2); ('html': 2); ('netbeans': 2); ('jdbc': 2); ('jar': 2); ('regex': 2); ('date': 2); ('struts2': 1); ('methods': 1); ('arrays': 1); ('jsf': 1); ('gwt': 1); ('arraylist': 1); ('sockets': 1); ('php': 1); ('sql': 1); ('ant': 1); ('logging': 1); ('collections': 1); ('encryption': 1); ('image': 1); ('sorting': 1); ('java-8': 1); ('inheritance': 1); ('list': 1)]
date, 1091,3.7259395050412465,[('date': 1091); ('android': 175); ('mysql': 53); ('sql': 49); ('parsing': 44); ('string': 38); ('hibernate': 29); ('swing': 26); ('oracle': 20); ('jsp': 19); ('javascript': 16); ('json': 14); ('java-8': 14); ('xml': 13); ('jdbc': 12); ('spring': 12); ('regex': 11); ('arrays': 10); ('gwt': 10); ('sqlite': 9); ('spring-mvc': 9); ('mongodb': 8); ('excel': 7); ('jackson': 7); ('arraylist': 7); ('eclipse': 7); ('class': 7); ('java-ee': 7); ('jpa': 6); ('sorting': 6); ('struts2': 5); ('jtable': 5); ('apache-poi': 5); ('web-services': 5); ('database': 5); ('linux': 4); ('jquery': 4); ('list': 4); ('c#': 3); ('jsf': 3); ('algorithm': 3); ('loops': 3); ('netbeans': 3); ('jaxb': 3); ('jersey': 2); ('jboss': 2); ('javafx': 2); ('maven': 2); ('selenium': 2); ('exception': 2); ('serialization': 2); ('servlets': 2); ('selenium-webdriver': 2); ('file': 2); ('logging': 2); ('applet': 2); ('hadoop': 2); ('junit': 2); ('user-interface': 2); ('soap': 1); ('multithreading': 1); ('html': 1); ('intellij-idea': 1); ('php': 1); ('ssl': 1); ('scala': 1); ('c++': 1); ('windows': 1); ('jvm': 1); ('performance': 1); ('concurrency': 1); ('hashmap': 1); ('android-fragments': 1); ('http': 1); ('inheritance': 1); ('apache': 1)]
jackson, 1090,4.012844036697247,[('jackson': 1090); ('json': 788); ('serialization': 150); ('spring': 121); ('rest': 64); ('android': 56); ('spring-mvc': 55); ('jersey': 52); ('hibernate': 34); ('xml': 32); ('jaxb': 24); ('mongodb': 18); ('parsing': 15); ('jpa': 14); ('generics': 12); ('arrays': 10); ('maven': 9); ('javascript': 9); ('web-services': 9); ('scala': 8); ('date': 7); ('hashmap': 6); ('eclipse': 6); ('java-ee': 5); ('inheritance': 5); ('jboss': 4); ('tomcat': 4); ('object': 4); ('servlets': 4); ('hadoop': 4); ('list': 4); ('php': 2); ('jar': 2); ('mysql': 2); ('multithreading': 1); ('html': 1); ('arraylist': 1); ('sockets': 1); ('exception': 1); ('file': 1); ('c#': 1); ('jquery': 1); ('junit': 1); ('jsp': 1); ('performance': 1); ('nullpointerexception': 1); ('libgdx': 1); ('collections': 1); ('image': 1); ('string': 1); ('sorting': 1); ('regex': 1); ('java-8': 1); ('jvm': 1); ('google-app-engine': 1)]
sorting, 1089,3.7493112947658402,[('sorting': 1089); ('arrays': 285); ('arraylist': 126); ('algorithm': 113); ('collections': 74); ('android': 46); ('list': 41); ('swing': 39); ('string': 34); ('hashmap': 29); ('jtable': 26); ('performance': 18); ('object': 13); ('file': 11); ('hadoop': 11); ('class': 10); ('multithreading': 9); ('generics': 9); ('java-8': 9); ('hibernate': 9); ('methods': 8); ('eclipse': 8); ('mongodb': 6); ('json': 6); ('date': 6); ('loops': 5); ('mysql': 5); ('jpa': 4); ('user-interface': 4); ('listview': 3); ('spring-mvc': 3); ('spring': 3); ('oop': 3); ('oracle': 2); ('javafx': 2); ('xml': 2); ('sqlite': 2); ('netbeans': 2); ('c++': 2); ('c#': 2); ('sql': 2); ('jsp': 2); ('database': 2); ('nullpointerexception': 2); ('parsing': 2); ('concurrency': 2); ('jersey': 1); ('swt': 1); ('jsf': 1); ('javascript': 1); ('jackson': 1); ('jpanel': 1); ('php': 1); ('scala': 1); ('selenium': 1); ('exception': 1); ('jdbc': 1); ('servlets': 1); ('windows': 1); ('serialization': 1); ('jquery': 1); ('jframe': 1); ('unit-testing': 1); ('regex': 1); ('inheritance': 1); ('google-app-engine': 1); ('apache': 1)]
unit-testing, 1081,4.12118408880666,[('unit-testing': 1081); ('junit': 353); ('spring': 103); ('android': 83); ('maven': 48); ('eclipse': 40); ('spring-mvc': 27); ('gradle': 18); ('intellij-idea': 17); ('hibernate': 13); ('java-ee': 12); ('multithreading': 10); ('google-app-engine': 10); ('servlets': 9); ('json': 8); ('jpa': 8); ('selenium': 8); ('generics': 8); ('rest': 7); ('ant': 7); ('jersey': 6); ('xml': 6); ('scala': 6); ('exception': 6); ('swing': 6); ('sql': 6); ('database': 6); ('gwt': 4); ('oop': 4); ('netbeans': 4); ('selenium-webdriver': 4); ('hadoop': 4); ('mongodb': 3); ('javafx': 3); ('jdbc': 3); ('web-services': 3); ('jsp': 3); ('concurrency': 3); ('inheritance': 3); ('c#': 2); ('arrays': 2); ('jsf': 2); ('html': 2); ('tomcat': 2); ('algorithm': 2); ('http': 2); ('php': 2); ('linux': 2); ('jar': 2); ('serialization': 2); ('logging': 2); ('encryption': 2); ('libgdx': 2); ('sqlite': 2); ('android-fragments': 2); ('jvm': 2); ('swt': 1); ('methods': 1); ('string': 1); ('parsing': 1); ('javascript': 1); ('struts2': 1); ('jaxb': 1); ('object': 1); ('windows': 1); ('collections': 1); ('performance': 1); ('nullpointerexception': 1); ('mysql': 1); ('file': 1); ('sorting': 1); ('spring-security': 1); ('java-8': 1); ('list': 1); ('apache': 1)]
struts2, 1049,4.149666348903718,[('struts2': 1049); ('jsp': 400); ('hibernate': 78); ('jquery': 71); ('javascript': 65); ('spring': 54); ('json': 49); ('java-ee': 45); ('tomcat': 43); ('xml': 28); ('html': 23); ('eclipse': 22); ('servlets': 19); ('mysql': 19); ('rest': 13); ('regex': 13); ('maven': 12); ('junit': 12); ('jdbc': 11); ('spring-security': 11); ('jboss': 10); ('apache': 9); ('spring-mvc': 8); ('web-services': 7); ('jpa': 6); ('jar': 6); ('sql': 6); ('excel': 5); ('date': 5); ('arrays': 4); ('http': 4); ('exception': 4); ('logging': 4); ('oracle': 3); ('arraylist': 3); ('intellij-idea': 3); ('nullpointerexception': 3); ('image': 3); ('string': 3); ('google-app-engine': 3); ('multithreading': 2); ('linux': 2); ('serialization': 2); ('file': 2); ('oop': 2); ('list': 2); ('jersey': 1); ('gwt': 1); ('jaxb': 1); ('ssl': 1); ('netbeans': 1); ('apache-poi': 1); ('ant': 1); ('database': 1); ('encryption': 1); ('hashmap': 1); ('concurrency': 1); ('unit-testing': 1); ('java-8': 1)]
hashmap, 1045,3.586602870813397,[('hashmap': 1045); ('arraylist': 116); ('android': 104); ('collections': 65); ('list': 44); ('arrays': 37); ('json': 29); ('sorting': 29); ('string': 25); ('generics': 20); ('multithreading': 19); ('performance': 18); ('concurrency': 16); ('swing': 14); ('nullpointerexception': 13); ('class': 11); ('loops': 11); ('jsp': 11); ('algorithm': 10); ('listview': 9); ('eclipse': 8); ('object': 8); ('jtable': 6); ('jackson': 6); ('serialization': 6); ('regex': 6); ('methods': 5); ('sqlite': 5); ('mysql': 5); ('oop': 5); ('java-8': 5); ('inheritance': 5); ('hibernate': 5); ('xml': 4); ('jpa': 4); ('scala': 4); ('spring-mvc': 4); ('jdbc': 4); ('sql': 4); ('database': 4); ('parsing': 3); ('javascript': 3); ('javafx': 3); ('servlets': 3); ('jquery': 3); ('file': 3); ('sockets': 2); ('apache-poi': 2); ('php': 2); ('c++': 2); ('hadoop': 2); ('web-services': 2); ('spring': 2); ('libgdx': 2); ('excel': 2); ('android-fragments': 2); ('c#': 1); ('struts2': 1); ('rest': 1); ('jaxb': 1); ('jar': 1); ('soap': 1); ('mongodb': 1); ('java-ee': 1); ('date': 1); ('jvm': 1)]
